itemId,itemName,category,abcClass,date,openingStock,received,consumption,closingStock,msl
ITEM-0150,Product 150,Raw Materials,C,2025-02-24,145,14,27,132,168
ITEM-0150,Product 150,Raw Materials,C,2025-02-25,145,28,5,168,168
ITEM-0150,Product 150,Raw Materials,C,2025-02-26,252,1,45,208,168
ITEM-0150,Product 150,Raw Materials,C,2025-02-27,144,9,39,114,168
ITEM-0150,Product 150,Raw Materials,C,2025-02-28,278,20,21,277,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-01,253,8,0,261,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-02,260,19,41,238,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-03,203,10,28,185,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-04,238,6,49,195,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-05,300,15,29,286,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-06,216,19,39,196,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-07,293,2,36,259,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-08,230,8,36,202,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-09,292,15,31,276,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-10,183,6,49,140,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-11,232,25,46,211,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-12,177,10,2,185,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-13,253,26,28,251,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-14,195,14,49,160,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-15,147,14,34,127,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-16,258,5,22,241,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-17,212,18,42,188,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-18,292,26,30,288,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-19,295,12,2,305,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-20,196,20,39,177,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-21,180,12,10,182,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-22,204,23,37,190,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-23,243,28,11,260,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-24,183,26,42,167,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-25,222,29,24,227,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-26,231,2,9,224,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-27,197,17,26,188,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-28,260,29,44,245,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-29,289,29,45,273,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-30,309,15,3,321,168
ITEM-0150,Product 150,Raw Materials,C,2025-03-31,316,15,9,322,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-01,238,15,26,227,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-02,182,16,2,196,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-03,302,14,4,312,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-04,181,10,23,168,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-05,298,2,20,280,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-06,205,23,31,197,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-07,300,2,17,285,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-08,240,27,25,242,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-09,262,26,23,265,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-10,202,1,49,154,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-11,213,20,16,217,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-12,286,11,2,295,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-13,165,11,24,152,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-14,307,21,29,299,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-15,175,1,13,163,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-16,248,7,25,230,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-17,191,29,12,208,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-18,156,8,41,123,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-19,187,2,38,151,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-20,296,14,11,299,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-21,310,7,37,280,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-22,236,17,15,238,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-23,289,17,16,290,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-24,179,15,16,178,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-25,222,1,23,200,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-26,189,10,35,164,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-27,304,24,16,312,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-28,252,9,37,224,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-29,286,24,3,307,168
ITEM-0150,Product 150,Raw Materials,C,2025-04-30,261,24,29,256,168
ITEM-0151,Product 151,Electronics,A,2025-02-01,280,25,38,267,278
ITEM-0151,Product 151,Electronics,A,2025-02-02,300,16,15,301,278
ITEM-0151,Product 151,Electronics,A,2025-02-03,380,6,41,345,278
ITEM-0151,Product 151,Electronics,A,2025-02-04,324,27,29,322,278
ITEM-0151,Product 151,Electronics,A,2025-02-05,358,22,16,364,278
ITEM-0151,Product 151,Electronics,A,2025-02-06,338,4,34,308,278
ITEM-0151,Product 151,Electronics,A,2025-02-07,289,23,4,308,278
ITEM-0151,Product 151,Electronics,A,2025-02-08,365,22,13,374,278
ITEM-0151,Product 151,Electronics,A,2025-02-09,262,4,4,262,278
ITEM-0151,Product 151,Electronics,A,2025-02-10,379,19,29,369,278
ITEM-0151,Product 151,Electronics,A,2025-02-11,300,8,25,283,278
ITEM-0151,Product 151,Electronics,A,2025-02-12,277,15,43,249,278
ITEM-0151,Product 151,Electronics,A,2025-02-13,351,11,40,322,278
ITEM-0151,Product 151,Electronics,A,2025-02-14,331,28,27,332,278
ITEM-0151,Product 151,Electronics,A,2025-02-15,318,27,3,342,278
ITEM-0151,Product 151,Electronics,A,2025-02-16,302,0,34,268,278
ITEM-0151,Product 151,Electronics,A,2025-02-17,318,1,8,311,278
ITEM-0151,Product 151,Electronics,A,2025-02-18,417,12,33,396,278
ITEM-0151,Product 151,Electronics,A,2025-02-19,404,12,34,382,278
ITEM-0151,Product 151,Electronics,A,2025-02-20,355,2,25,332,278
ITEM-0151,Product 151,Electronics,A,2025-02-21,404,2,5,401,278
ITEM-0151,Product 151,Electronics,A,2025-02-22,366,13,21,358,278
ITEM-0151,Product 151,Electronics,A,2025-02-23,358,26,49,335,278
ITEM-0151,Product 151,Electronics,A,2025-02-24,269,19,9,279,278
ITEM-0151,Product 151,Electronics,A,2025-02-25,360,18,48,330,278
ITEM-0151,Product 151,Electronics,A,2025-02-26,271,3,26,248,278
ITEM-0151,Product 151,Electronics,A,2025-02-27,354,23,16,361,278
ITEM-0151,Product 151,Electronics,A,2025-02-28,257,11,16,252,278
ITEM-0151,Product 151,Electronics,A,2025-03-01,413,25,16,422,278
ITEM-0151,Product 151,Electronics,A,2025-03-02,345,17,3,359,278
ITEM-0151,Product 151,Electronics,A,2025-03-03,308,3,20,291,278
ITEM-0151,Product 151,Electronics,A,2025-03-04,349,6,45,310,278
ITEM-0151,Product 151,Electronics,A,2025-03-05,291,17,33,275,278
ITEM-0151,Product 151,Electronics,A,2025-03-06,260,24,12,272,278
ITEM-0151,Product 151,Electronics,A,2025-03-07,252,28,38,242,278
ITEM-0151,Product 151,Electronics,A,2025-03-08,355,0,45,310,278
ITEM-0151,Product 151,Electronics,A,2025-03-09,385,8,24,369,278
ITEM-0151,Product 151,Electronics,A,2025-03-10,321,15,38,298,278
ITEM-0151,Product 151,Electronics,A,2025-03-11,403,11,11,403,278
ITEM-0151,Product 151,Electronics,A,2025-03-12,279,12,28,263,278
ITEM-0151,Product 151,Electronics,A,2025-03-13,300,26,49,277,278
ITEM-0151,Product 151,Electronics,A,2025-03-14,273,25,2,296,278
ITEM-0151,Product 151,Electronics,A,2025-03-15,286,2,0,288,278
ITEM-0151,Product 151,Electronics,A,2025-03-16,300,13,26,287,278
ITEM-0151,Product 151,Electronics,A,2025-03-17,269,19,5,283,278
ITEM-0151,Product 151,Electronics,A,2025-03-18,322,14,21,315,278
ITEM-0151,Product 151,Electronics,A,2025-03-19,320,10,28,302,278
ITEM-0151,Product 151,Electronics,A,2025-03-20,369,1,9,361,278
ITEM-0151,Product 151,Electronics,A,2025-03-21,406,13,21,398,278
ITEM-0151,Product 151,Electronics,A,2025-03-22,251,4,1,254,278
ITEM-0151,Product 151,Electronics,A,2025-03-23,293,18,14,297,278
ITEM-0151,Product 151,Electronics,A,2025-03-24,413,13,14,412,278
ITEM-0151,Product 151,Electronics,A,2025-03-25,319,11,19,311,278
ITEM-0151,Product 151,Electronics,A,2025-03-26,300,10,37,273,278
ITEM-0151,Product 151,Electronics,A,2025-03-27,302,24,38,288,278
ITEM-0151,Product 151,Electronics,A,2025-03-28,411,0,14,397,278
ITEM-0151,Product 151,Electronics,A,2025-03-29,342,22,8,356,278
ITEM-0151,Product 151,Electronics,A,2025-03-30,427,7,25,409,278
ITEM-0151,Product 151,Electronics,A,2025-03-31,265,8,32,241,278
ITEM-0151,Product 151,Electronics,A,2025-04-01,312,19,12,319,278
ITEM-0151,Product 151,Electronics,A,2025-04-02,316,13,13,316,278
ITEM-0151,Product 151,Electronics,A,2025-04-03,421,10,4,427,278
ITEM-0151,Product 151,Electronics,A,2025-04-04,407,3,4,406,278
ITEM-0151,Product 151,Electronics,A,2025-04-05,262,4,6,260,278
ITEM-0151,Product 151,Electronics,A,2025-04-06,262,13,29,246,278
ITEM-0151,Product 151,Electronics,A,2025-04-07,399,2,23,378,278
ITEM-0151,Product 151,Electronics,A,2025-04-08,316,19,11,324,278
ITEM-0151,Product 151,Electronics,A,2025-04-09,293,23,4,312,278
ITEM-0151,Product 151,Electronics,A,2025-04-10,411,15,20,406,278
ITEM-0151,Product 151,Electronics,A,2025-04-11,314,21,28,307,278
ITEM-0151,Product 151,Electronics,A,2025-04-12,336,3,26,313,278
ITEM-0151,Product 151,Electronics,A,2025-04-13,299,5,21,283,278
ITEM-0151,Product 151,Electronics,A,2025-04-14,346,2,0,348,278
ITEM-0151,Product 151,Electronics,A,2025-04-15,335,15,7,343,278
ITEM-0151,Product 151,Electronics,A,2025-04-16,365,17,38,344,278
ITEM-0151,Product 151,Electronics,A,2025-04-17,352,17,2,367,278
ITEM-0151,Product 151,Electronics,A,2025-04-18,327,20,31,316,278
ITEM-0151,Product 151,Electronics,A,2025-04-19,248,19,25,242,278
ITEM-0151,Product 151,Electronics,A,2025-04-20,259,27,37,249,278
ITEM-0151,Product 151,Electronics,A,2025-04-21,332,20,40,312,278
ITEM-0151,Product 151,Electronics,A,2025-04-22,260,12,11,261,278
ITEM-0151,Product 151,Electronics,A,2025-04-23,393,18,18,393,278
ITEM-0151,Product 151,Electronics,A,2025-04-24,295,6,6,295,278
ITEM-0151,Product 151,Electronics,A,2025-04-25,403,18,27,394,278
ITEM-0151,Product 151,Electronics,A,2025-04-26,333,15,18,330,278
ITEM-0151,Product 151,Electronics,A,2025-04-27,276,18,47,247,278
ITEM-0151,Product 151,Electronics,A,2025-04-28,346,24,46,324,278
ITEM-0151,Product 151,Electronics,A,2025-04-29,307,19,47,279,278
ITEM-0151,Product 151,Electronics,A,2025-04-30,394,12,41,365,278
ITEM-0152,Product 152,Electronics,C,2025-02-01,122,14,48,88,77
ITEM-0152,Product 152,Electronics,C,2025-02-02,114,16,14,116,77
ITEM-0152,Product 152,Electronics,C,2025-02-03,201,22,10,213,77
ITEM-0152,Product 152,Electronics,C,2025-02-04,133,19,14,138,77
ITEM-0152,Product 152,Electronics,C,2025-02-05,205,6,25,186,77
ITEM-0152,Product 152,Electronics,C,2025-02-06,59,19,12,66,77
ITEM-0152,Product 152,Electronics,C,2025-02-07,194,9,33,170,77
ITEM-0152,Product 152,Electronics,C,2025-02-08,170,19,36,153,77
ITEM-0152,Product 152,Electronics,C,2025-02-09,172,1,26,147,77
ITEM-0152,Product 152,Electronics,C,2025-02-10,146,26,15,157,77
ITEM-0152,Product 152,Electronics,C,2025-02-11,67,16,15,68,77
ITEM-0152,Product 152,Electronics,C,2025-02-12,59,21,32,48,77
ITEM-0152,Product 152,Electronics,C,2025-02-13,115,19,26,108,77
ITEM-0152,Product 152,Electronics,C,2025-02-14,111,29,43,97,77
ITEM-0152,Product 152,Electronics,C,2025-02-15,197,3,14,186,77
ITEM-0152,Product 152,Electronics,C,2025-02-16,62,25,17,70,77
ITEM-0152,Product 152,Electronics,C,2025-02-17,63,19,10,72,77
ITEM-0152,Product 152,Electronics,C,2025-02-18,219,21,28,212,77
ITEM-0152,Product 152,Electronics,C,2025-02-19,55,16,48,23,77
ITEM-0152,Product 152,Electronics,C,2025-02-20,73,21,36,58,77
ITEM-0152,Product 152,Electronics,C,2025-02-21,118,5,2,121,77
ITEM-0152,Product 152,Electronics,C,2025-02-22,145,7,31,121,77
ITEM-0152,Product 152,Electronics,C,2025-02-23,218,3,26,195,77
ITEM-0152,Product 152,Electronics,C,2025-02-24,144,9,24,129,77
ITEM-0152,Product 152,Electronics,C,2025-02-25,157,23,12,168,77
ITEM-0152,Product 152,Electronics,C,2025-02-26,125,12,49,88,77
ITEM-0152,Product 152,Electronics,C,2025-02-27,98,24,32,90,77
ITEM-0152,Product 152,Electronics,C,2025-02-28,158,22,39,141,77
ITEM-0152,Product 152,Electronics,C,2025-03-01,212,19,2,229,77
ITEM-0152,Product 152,Electronics,C,2025-03-02,62,22,1,83,77
ITEM-0152,Product 152,Electronics,C,2025-03-03,144,14,29,129,77
ITEM-0152,Product 152,Electronics,C,2025-03-04,56,21,0,77,77
ITEM-0152,Product 152,Electronics,C,2025-03-05,98,23,46,75,77
ITEM-0152,Product 152,Electronics,C,2025-03-06,207,21,24,204,77
ITEM-0152,Product 152,Electronics,C,2025-03-07,126,17,29,114,77
ITEM-0152,Product 152,Electronics,C,2025-03-08,198,20,4,214,77
ITEM-0152,Product 152,Electronics,C,2025-03-09,69,26,41,54,77
ITEM-0152,Product 152,Electronics,C,2025-03-10,165,9,11,163,77
ITEM-0152,Product 152,Electronics,C,2025-03-11,166,15,32,149,77
ITEM-0152,Product 152,Electronics,C,2025-03-12,139,26,17,148,77
ITEM-0152,Product 152,Electronics,C,2025-03-13,53,26,35,44,77
ITEM-0152,Product 152,Electronics,C,2025-03-14,120,24,9,135,77
ITEM-0152,Product 152,Electronics,C,2025-03-15,103,2,29,76,77
ITEM-0152,Product 152,Electronics,C,2025-03-16,203,12,13,202,77
ITEM-0152,Product 152,Electronics,C,2025-03-17,129,28,24,133,77
ITEM-0152,Product 152,Electronics,C,2025-03-18,184,27,14,197,77
ITEM-0152,Product 152,Electronics,C,2025-03-19,223,6,37,192,77
ITEM-0152,Product 152,Electronics,C,2025-03-20,188,7,29,166,77
ITEM-0152,Product 152,Electronics,C,2025-03-21,186,17,27,176,77
ITEM-0152,Product 152,Electronics,C,2025-03-22,188,3,0,191,77
ITEM-0152,Product 152,Electronics,C,2025-03-23,95,18,17,96,77
ITEM-0152,Product 152,Electronics,C,2025-03-24,210,27,31,206,77
ITEM-0152,Product 152,Electronics,C,2025-03-25,206,24,7,223,77
ITEM-0152,Product 152,Electronics,C,2025-03-26,221,0,19,202,77
ITEM-0152,Product 152,Electronics,C,2025-03-27,76,15,36,55,77
ITEM-0152,Product 152,Electronics,C,2025-03-28,148,9,41,116,77
ITEM-0152,Product 152,Electronics,C,2025-03-29,115,26,7,134,77
ITEM-0152,Product 152,Electronics,C,2025-03-30,143,0,36,107,77
ITEM-0152,Product 152,Electronics,C,2025-03-31,141,29,6,164,77
ITEM-0152,Product 152,Electronics,C,2025-04-01,157,28,22,163,77
ITEM-0152,Product 152,Electronics,C,2025-04-02,133,7,8,132,77
ITEM-0152,Product 152,Electronics,C,2025-04-03,110,2,7,105,77
ITEM-0152,Product 152,Electronics,C,2025-04-04,173,19,31,161,77
ITEM-0152,Product 152,Electronics,C,2025-04-05,95,1,37,59,77
ITEM-0152,Product 152,Electronics,C,2025-04-06,173,13,8,178,77
ITEM-0152,Product 152,Electronics,C,2025-04-07,111,10,48,73,77
ITEM-0152,Product 152,Electronics,C,2025-04-08,203,26,25,204,77
ITEM-0152,Product 152,Electronics,C,2025-04-09,75,27,32,70,77
ITEM-0152,Product 152,Electronics,C,2025-04-10,141,15,18,138,77
ITEM-0152,Product 152,Electronics,C,2025-04-11,200,28,49,179,77
ITEM-0152,Product 152,Electronics,C,2025-04-12,185,20,40,165,77
ITEM-0152,Product 152,Electronics,C,2025-04-13,148,7,33,122,77
ITEM-0152,Product 152,Electronics,C,2025-04-14,94,27,26,95,77
ITEM-0152,Product 152,Electronics,C,2025-04-15,214,0,45,169,77
ITEM-0152,Product 152,Electronics,C,2025-04-16,213,14,33,194,77
ITEM-0152,Product 152,Electronics,C,2025-04-17,70,17,27,60,77
ITEM-0152,Product 152,Electronics,C,2025-04-18,69,28,36,61,77
ITEM-0152,Product 152,Electronics,C,2025-04-19,201,12,15,198,77
ITEM-0152,Product 152,Electronics,C,2025-04-20,73,4,8,69,77
ITEM-0152,Product 152,Electronics,C,2025-04-21,81,10,5,86,77
ITEM-0152,Product 152,Electronics,C,2025-04-22,220,23,25,218,77
ITEM-0152,Product 152,Electronics,C,2025-04-23,173,23,38,158,77
ITEM-0152,Product 152,Electronics,C,2025-04-24,184,5,14,175,77
ITEM-0152,Product 152,Electronics,C,2025-04-25,222,18,8,232,77
ITEM-0152,Product 152,Electronics,C,2025-04-26,224,15,4,235,77
ITEM-0152,Product 152,Electronics,C,2025-04-27,213,4,18,199,77
ITEM-0152,Product 152,Electronics,C,2025-04-28,130,22,10,142,77
ITEM-0152,Product 152,Electronics,C,2025-04-29,106,28,26,108,77
ITEM-0152,Product 152,Electronics,C,2025-04-30,181,2,49,134,77
ITEM-0153,Product 153,Electronics,C,2025-02-01,289,15,12,292,251
ITEM-0153,Product 153,Electronics,C,2025-02-02,338,6,11,333,251
ITEM-0153,Product 153,Electronics,C,2025-02-03,247,27,44,230,251
ITEM-0153,Product 153,Electronics,C,2025-02-04,381,20,14,387,251
ITEM-0153,Product 153,Electronics,C,2025-02-05,328,22,16,334,251
ITEM-0153,Product 153,Electronics,C,2025-02-06,272,16,36,252,251
ITEM-0153,Product 153,Electronics,C,2025-02-07,340,19,14,345,251
ITEM-0153,Product 153,Electronics,C,2025-02-08,303,3,0,306,251
ITEM-0153,Product 153,Electronics,C,2025-02-09,223,8,7,224,251
ITEM-0153,Product 153,Electronics,C,2025-02-10,353,0,8,345,251
ITEM-0153,Product 153,Electronics,C,2025-02-11,250,21,6,265,251
ITEM-0153,Product 153,Electronics,C,2025-02-12,368,26,28,366,251
ITEM-0153,Product 153,Electronics,C,2025-02-13,283,16,10,289,251
ITEM-0153,Product 153,Electronics,C,2025-02-14,251,18,17,252,251
ITEM-0153,Product 153,Electronics,C,2025-02-15,334,28,37,325,251
ITEM-0153,Product 153,Electronics,C,2025-02-16,355,4,36,323,251
ITEM-0153,Product 153,Electronics,C,2025-02-17,291,11,21,281,251
ITEM-0153,Product 153,Electronics,C,2025-02-18,356,27,17,366,251
ITEM-0153,Product 153,Electronics,C,2025-02-19,302,16,30,288,251
ITEM-0153,Product 153,Electronics,C,2025-02-20,359,29,14,374,251
ITEM-0153,Product 153,Electronics,C,2025-02-21,315,11,5,321,251
ITEM-0153,Product 153,Electronics,C,2025-02-22,307,7,38,276,251
ITEM-0153,Product 153,Electronics,C,2025-02-23,384,2,34,352,251
ITEM-0153,Product 153,Electronics,C,2025-02-24,326,14,27,313,251
ITEM-0153,Product 153,Electronics,C,2025-02-25,283,7,18,272,251
ITEM-0153,Product 153,Electronics,C,2025-02-26,302,4,30,276,251
ITEM-0153,Product 153,Electronics,C,2025-02-27,353,18,16,355,251
ITEM-0153,Product 153,Electronics,C,2025-02-28,352,23,25,350,251
ITEM-0153,Product 153,Electronics,C,2025-03-01,387,13,37,363,251
ITEM-0153,Product 153,Electronics,C,2025-03-02,367,25,29,363,251
ITEM-0153,Product 153,Electronics,C,2025-03-03,347,21,10,358,251
ITEM-0153,Product 153,Electronics,C,2025-03-04,281,2,38,245,251
ITEM-0153,Product 153,Electronics,C,2025-03-05,370,10,16,364,251
ITEM-0153,Product 153,Electronics,C,2025-03-06,331,28,38,321,251
ITEM-0153,Product 153,Electronics,C,2025-03-07,269,28,42,255,251
ITEM-0153,Product 153,Electronics,C,2025-03-08,344,12,11,345,251
ITEM-0153,Product 153,Electronics,C,2025-03-09,278,10,10,278,251
ITEM-0153,Product 153,Electronics,C,2025-03-10,342,10,40,312,251
ITEM-0153,Product 153,Electronics,C,2025-03-11,256,22,1,277,251
ITEM-0153,Product 153,Electronics,C,2025-03-12,281,13,35,259,251
ITEM-0153,Product 153,Electronics,C,2025-03-13,269,11,26,254,251
ITEM-0153,Product 153,Electronics,C,2025-03-14,226,14,43,197,251
ITEM-0153,Product 153,Electronics,C,2025-03-15,243,1,9,235,251
ITEM-0153,Product 153,Electronics,C,2025-03-16,328,25,11,342,251
ITEM-0153,Product 153,Electronics,C,2025-03-17,355,0,31,324,251
ITEM-0153,Product 153,Electronics,C,2025-03-18,302,19,34,287,251
ITEM-0153,Product 153,Electronics,C,2025-03-19,315,19,4,330,251
ITEM-0153,Product 153,Electronics,C,2025-03-20,390,0,18,372,251
ITEM-0153,Product 153,Electronics,C,2025-03-21,227,17,21,223,251
ITEM-0153,Product 153,Electronics,C,2025-03-22,254,14,9,259,251
ITEM-0153,Product 153,Electronics,C,2025-03-23,326,27,25,328,251
ITEM-0153,Product 153,Electronics,C,2025-03-24,390,29,26,393,251
ITEM-0153,Product 153,Electronics,C,2025-03-25,232,22,39,215,251
ITEM-0153,Product 153,Electronics,C,2025-03-26,298,16,33,281,251
ITEM-0153,Product 153,Electronics,C,2025-03-27,290,7,26,271,251
ITEM-0153,Product 153,Electronics,C,2025-03-28,395,25,16,404,251
ITEM-0153,Product 153,Electronics,C,2025-03-29,277,13,6,284,251
ITEM-0153,Product 153,Electronics,C,2025-03-30,246,21,49,218,251
ITEM-0153,Product 153,Electronics,C,2025-03-31,336,5,46,295,251
ITEM-0153,Product 153,Electronics,C,2025-04-01,344,29,34,339,251
ITEM-0153,Product 153,Electronics,C,2025-04-02,398,23,24,397,251
ITEM-0153,Product 153,Electronics,C,2025-04-03,250,21,19,252,251
ITEM-0153,Product 153,Electronics,C,2025-04-04,287,26,31,282,251
ITEM-0153,Product 153,Electronics,C,2025-04-05,228,14,49,193,251
ITEM-0153,Product 153,Electronics,C,2025-04-06,266,2,15,253,251
ITEM-0153,Product 153,Electronics,C,2025-04-07,309,18,14,313,251
ITEM-0153,Product 153,Electronics,C,2025-04-08,356,24,33,347,251
ITEM-0153,Product 153,Electronics,C,2025-04-09,333,18,43,308,251
ITEM-0153,Product 153,Electronics,C,2025-04-10,263,12,49,226,251
ITEM-0153,Product 153,Electronics,C,2025-04-11,394,14,11,397,251
ITEM-0153,Product 153,Electronics,C,2025-04-12,307,1,39,269,251
ITEM-0153,Product 153,Electronics,C,2025-04-13,260,27,22,265,251
ITEM-0153,Product 153,Electronics,C,2025-04-14,289,9,33,265,251
ITEM-0153,Product 153,Electronics,C,2025-04-15,375,3,41,337,251
ITEM-0153,Product 153,Electronics,C,2025-04-16,290,26,24,292,251
ITEM-0153,Product 153,Electronics,C,2025-04-17,267,20,49,238,251
ITEM-0153,Product 153,Electronics,C,2025-04-18,338,19,39,318,251
ITEM-0153,Product 153,Electronics,C,2025-04-19,375,26,6,395,251
ITEM-0153,Product 153,Electronics,C,2025-04-20,371,16,19,368,251
ITEM-0153,Product 153,Electronics,C,2025-04-21,318,28,28,318,251
ITEM-0153,Product 153,Electronics,C,2025-04-22,392,26,4,414,251
ITEM-0153,Product 153,Electronics,C,2025-04-23,360,4,16,348,251
ITEM-0153,Product 153,Electronics,C,2025-04-24,254,3,29,228,251
ITEM-0153,Product 153,Electronics,C,2025-04-25,354,8,31,331,251
ITEM-0153,Product 153,Electronics,C,2025-04-26,342,9,21,330,251
ITEM-0153,Product 153,Electronics,C,2025-04-27,249,27,10,266,251
ITEM-0153,Product 153,Electronics,C,2025-04-28,276,24,20,280,251
ITEM-0153,Product 153,Electronics,C,2025-04-29,315,19,40,294,251
ITEM-0153,Product 153,Electronics,C,2025-04-30,281,26,16,291,251
ITEM-0154,Product 154,Electronics,B,2025-02-01,87,24,40,71,88
ITEM-0154,Product 154,Electronics,B,2025-02-02,129,4,36,97,88
ITEM-0154,Product 154,Electronics,B,2025-02-03,211,15,5,221,88
ITEM-0154,Product 154,Electronics,B,2025-02-04,186,20,8,198,88
ITEM-0154,Product 154,Electronics,B,2025-02-05,128,14,42,100,88
ITEM-0154,Product 154,Electronics,B,2025-02-06,209,18,4,223,88
ITEM-0154,Product 154,Electronics,B,2025-02-07,223,13,28,208,88
ITEM-0154,Product 154,Electronics,B,2025-02-08,237,10,45,202,88
ITEM-0154,Product 154,Electronics,B,2025-02-09,125,1,9,117,88
ITEM-0154,Product 154,Electronics,B,2025-02-10,189,0,9,180,88
ITEM-0154,Product 154,Electronics,B,2025-02-11,75,18,11,82,88
ITEM-0154,Product 154,Electronics,B,2025-02-12,208,24,43,189,88
ITEM-0154,Product 154,Electronics,B,2025-02-13,117,3,36,84,88
ITEM-0154,Product 154,Electronics,B,2025-02-14,134,29,17,146,88
ITEM-0154,Product 154,Electronics,B,2025-02-15,86,29,43,72,88
ITEM-0154,Product 154,Electronics,B,2025-02-16,176,27,37,166,88
ITEM-0154,Product 154,Electronics,B,2025-02-17,64,8,23,49,88
ITEM-0154,Product 154,Electronics,B,2025-02-18,131,26,36,121,88
ITEM-0154,Product 154,Electronics,B,2025-02-19,78,10,35,53,88
ITEM-0154,Product 154,Electronics,B,2025-02-20,108,6,28,86,88
ITEM-0154,Product 154,Electronics,B,2025-02-21,70,20,44,46,88
ITEM-0154,Product 154,Electronics,B,2025-02-22,171,28,24,175,88
ITEM-0154,Product 154,Electronics,B,2025-02-23,162,12,44,130,88
ITEM-0154,Product 154,Electronics,B,2025-02-24,94,25,29,90,88
ITEM-0154,Product 154,Electronics,B,2025-02-25,197,17,0,214,88
ITEM-0154,Product 154,Electronics,B,2025-02-26,179,20,20,179,88
ITEM-0154,Product 154,Electronics,B,2025-02-27,175,27,23,179,88
ITEM-0154,Product 154,Electronics,B,2025-02-28,202,27,41,188,88
ITEM-0154,Product 154,Electronics,B,2025-03-01,66,27,39,54,88
ITEM-0154,Product 154,Electronics,B,2025-03-02,200,27,12,215,88
ITEM-0154,Product 154,Electronics,B,2025-03-03,138,23,8,153,88
ITEM-0154,Product 154,Electronics,B,2025-03-04,151,29,10,170,88
ITEM-0154,Product 154,Electronics,B,2025-03-05,93,6,24,75,88
ITEM-0154,Product 154,Electronics,B,2025-03-06,77,9,34,52,88
ITEM-0154,Product 154,Electronics,B,2025-03-07,186,12,13,185,88
ITEM-0154,Product 154,Electronics,B,2025-03-08,225,5,43,187,88
ITEM-0154,Product 154,Electronics,B,2025-03-09,81,26,3,104,88
ITEM-0154,Product 154,Electronics,B,2025-03-10,164,7,12,159,88
ITEM-0154,Product 154,Electronics,B,2025-03-11,206,5,36,175,88
ITEM-0154,Product 154,Electronics,B,2025-03-12,152,14,31,135,88
